"Uniprot_Accession","Uniprot_ID","REACTOME_ID","REACTOME_description"
"Q6Q2Z6","ACOT5_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"O35459","ECH1_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"O35488","S27A2_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"P61080","UB2D1_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"P51660","DHB4_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"P97865","PEX7_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"Q5BL07","PEX1_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"Q9DBA6","TYSD1_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"O35423","AGT1_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"Q9DCH6","ZFAN6_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"P18894","OXDA_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"Q9EPL9","ACOX3_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"P62984","RL40_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"P32020","SCP2_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"P29477","NOS2_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"Q99MZ7","PECR_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"Q9QXE0","HACL1_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"P62838","UB2D2_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"P61079","UB2D3_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"Q8VCH0","THIKB_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"Q91X34","BAAT_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"Q9DBN5","LONP2_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"P0CG49","UBB_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"Q9R0H0","ACOX1_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"B1AUE5","PEX10_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"Q99LC9","PEX6_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"Q9D826","SOX_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"Q8C0I1","ADAS_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"Q9NYQ2","HAOX2_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"P11930","NUD19_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"Q9D0K1","PEX13_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"P34914","HYES_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"Q922Z0","OXDD_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"O88844","IDHC_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"Q9DBM2","ECHP_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"Q9R0A0","PEX14_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"O35386","PAHX_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"P19258","MPV17_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"Q9QYR7","ACOT3_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"P55098","PEX2_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"P62983","RS27A_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"O55137","ACOT1_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"Q99P30","NUDT7_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"Q9QYR9","ACOT2_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"Q9DCM2","GSTK1_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"Q8BWN8","ACOT4_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"O09174","AMACR_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"Q9DC50","OCTC_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"P24270","CATA_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"O09012","PEX5_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"Q99LB2","DHRS4_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"Q8BGI5","PEX26_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"P70398","USP9X_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"P98192","GNPAT_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"Q8C0L6","PAOX_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"Q9WU19","HAOX1_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"P0CG50","UBC_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"Q9WV68","DECR2_MOUSE","R-MMU-9033241","Peroxisomal protein import"
"Q9DBA6","TYSD1_MOUSE","R-MMU-9033500","TYSND1 cleaves peroxisomal proteins"
"Q9JL27","FUT2_MOUSE","R-MMU-9033807","ABO blood group biosynthesis"
"O09160","FUT1_MOUSE","R-MMU-9033807","ABO blood group biosynthesis"
"P38649","BGAT_MOUSE","R-MMU-9033807","ABO blood group biosynthesis"
"Q6VNS1","NTRK3_MOUSE","R-MMU-9034013","NTF3 activates NTRK3 signaling"
"P20181","NTF3_MOUSE","R-MMU-9034013","NTF3 activates NTRK3 signaling"
"Q6VNS1","NTRK3_MOUSE","R-MMU-9034793","Activated NTRK3 signals through PLCG1"
"P20181","NTF3_MOUSE","R-MMU-9034793","Activated NTRK3 signals through PLCG1"
"Q62077","PLCG1_MOUSE","R-MMU-9034793","Activated NTRK3 signals through PLCG1"
"P49817","CAV1_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"Q80Z96","VANG1_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"P59110","SENP1_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"Q80Y61","BI2L2_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"Q5XG69","F169A_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"P97393","RHG05_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"Q9Z2C4","MTMR1_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"Q9WTQ5","AKA12_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"Q811P8","RHG32_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"Q91XV3","BASP1_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"Q5FWK3","RHG01_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"P59281","RHG39_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"O09044","SNP23_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"Q91Z67","SRGP2_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"Q8BYP3","RHOF_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"Q8BTY2","S4A7_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"O08908","P85B_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"Q8BH88","DEP1B_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"F8VPU2","FARP1_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"Q8C0J6","SWAHC_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"P63260","ACTG_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"Q9QY06","MYO9B_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"Q9DBJ3","BI2L1_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"Q9QYB5","ADDG_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"P47757","CAPZB_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"Q9Z207","DIAP3_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"O08808","DIAP1_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"P26450","P85A_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"Q3U7R1","ESYT1_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"Q6DFV3","RHG21_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"Q921T2","TOIP1_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"Q8C0D4","RHG12_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"Q9DBZ9","SYDE1_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"Q8R2Y2","MUC18_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"P63024","VAMP3_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"Q7TPR4","ACTN1_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"P14733","LMNB1_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"Q8CI59","STEA3_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"P51150","RAB7A_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"O70566","DIAP2_MOUSE","R-MMU-9035034","RHOF GTPase cycle"
"Q91Y74","SIA4C_MOUSE","R-MMU-9037629","Lewis blood group biosynthesis"
"Q9Z0F0","B3GT4_MOUSE","R-MMU-9037629","Lewis blood group biosynthesis"
"Q9JM95","SIA7F_MOUSE","R-MMU-9037629","Lewis blood group biosynthesis"
"Q11131","FUT7_MOUSE","R-MMU-9037629","Lewis blood group biosynthesis"
"Q9JL27","FUT2_MOUSE","R-MMU-9037629","Lewis blood group biosynthesis"
"Q09199","B4GN2_MOUSE","R-MMU-9037629","Lewis blood group biosynthesis"
"P97325","SIAT6_MOUSE","R-MMU-9037629","Lewis blood group biosynthesis"
"O54905","B3GT2_MOUSE","R-MMU-9037629","Lewis blood group biosynthesis"
"Q8BHC9","FUT11_MOUSE","R-MMU-9037629","Lewis blood group biosynthesis"
"Q5F2L2","FUT10_MOUSE","R-MMU-9037629","Lewis blood group biosynthesis"
"O54904","B3GT1_MOUSE","R-MMU-9037629","Lewis blood group biosynthesis"
"O88819","FUT9_MOUSE","R-MMU-9037629","Lewis blood group biosynthesis"
"Q8VIB3","SIA10_MOUSE","R-MMU-9037629","Lewis blood group biosynthesis"
"Q11127","FUT4_MOUSE","R-MMU-9037629","Lewis blood group biosynthesis"
"Q9JI67","B3GT5_MOUSE","R-MMU-9037629","Lewis blood group biosynthesis"
"P01573","IFNA2_MOUSE","R-MMU-909733","Interferon alpha/beta signaling"
"P61222","ABCE1_MOUSE","R-MMU-909733","Interferon alpha/beta signaling"
"P09235","IFNA9_MOUSE","R-MMU-909733","Interferon alpha/beta signaling"
"P01572","IFNA1_MOUSE","R-MMU-909733","Interferon alpha/beta signaling"
"Q9R117","TYK2_MOUSE","R-MMU-909733","Interferon alpha/beta signaling"
"O35716","SOCS1_MOUSE","R-MMU-909733","Interferon alpha/beta signaling"
"O35664","INAR2_MOUSE","R-MMU-909733","Interferon alpha/beta signaling"
"P07350","IFNA6_MOUSE","R-MMU-909733","Interferon alpha/beta signaling"
"P06799","IFNA7_MOUSE","R-MMU-909733","Interferon alpha/beta signaling"
"P52332","JAK1_MOUSE","R-MMU-909733","Interferon alpha/beta signaling"
"O35718","SOCS3_MOUSE","R-MMU-909733","Interferon alpha/beta signaling"
"Q80SU4","IFNAD_MOUSE","R-MMU-909733","Interferon alpha/beta signaling"
"Q60960","IMA5_MOUSE","R-MMU-909733","Interferon alpha/beta signaling"
"Q80SS5","IFNAC_MOUSE","R-MMU-909733","Interferon alpha/beta signaling"
"P07351","IFNA4_MOUSE","R-MMU-909733","Interferon alpha/beta signaling"
"Q05921","RN5A_MOUSE","R-MMU-909733","Interferon alpha/beta signaling"
"Q9WVL2","STAT2_MOUSE","R-MMU-909733","Interferon alpha/beta signaling"
"P01575","IFNB_MOUSE","R-MMU-909733","Interferon alpha/beta signaling"
"P33896","INAR1_MOUSE","R-MMU-909733","Interferon alpha/beta signaling"
"P07349","IFNA5_MOUSE","R-MMU-909733","Interferon alpha/beta signaling"
"P42225","STAT1_MOUSE","R-MMU-909733","Interferon alpha/beta signaling"
"Q61716","IFNAB_MOUSE","R-MMU-909733","Interferon alpha/beta signaling"
"Q61179","IRF9_MOUSE","R-MMU-909733","Interferon alpha/beta signaling"
"P70168","IMB1_MOUSE","R-MMU-909733","Interferon alpha/beta signaling"
"Q62245","SOS1_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"Q62245","SOS1_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"P21183","IL5RA_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"P21183","IL5RA_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"O08908","P85B_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"O08908","P85B_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"P42337","PK3CA_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"P42337","PK3CA_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"P52332","JAK1_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"P52332","JAK1_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"P29351","PTN6_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"P29351","PTN6_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"P01587","CSF2_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"P01587","CSF2_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"P26955","IL3RB_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"P26955","IL3RB_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"Q8BTI9","PK3CB_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"Q8BTI9","PK3CB_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"P26450","P85A_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"P26450","P85A_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"P01590","IL2RA_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"P01590","IL2RA_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"Q9ES52","SHIP1_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"Q9ES52","SHIP1_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"Q6P549","SHIP2_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"Q6P549","SHIP2_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"O35904","PK3CD_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"O35904","PK3CD_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"P34902","IL2RG_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"P34902","IL2RG_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"Q62120","JAK2_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"Q62120","JAK2_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"Q62137","JAK3_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"Q62137","JAK3_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"Q60631","GRB2_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"Q60631","GRB2_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"Q9Z1S8","GAB2_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"Q9Z1S8","GAB2_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"P16297","IL2RB_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"P16297","IL2RB_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"Q64143","P55G_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"Q64143","P55G_MOUSE","R-MMU-912526","Interleukin receptor SHC signaling"
"O08908","P85B_MOUSE","R-MMU-912631","Regulation of signaling by CBL"
"Q64010","CRK_MOUSE","R-MMU-912631","Regulation of signaling by CBL"
"P47941","CRKL_MOUSE","R-MMU-912631","Regulation of signaling by CBL"
"P42337","PK3CA_MOUSE","R-MMU-912631","Regulation of signaling by CBL"
"P26450","P85A_MOUSE","R-MMU-912631","Regulation of signaling by CBL"
"O35904","PK3CD_MOUSE","R-MMU-912631","Regulation of signaling by CBL"
"P0CG50","UBC_MOUSE","R-MMU-912631","Regulation of signaling by CBL"
"Q8BTI9","PK3CB_MOUSE","R-MMU-912631","Regulation of signaling by CBL"
"P08103","HCK_MOUSE","R-MMU-912631","Regulation of signaling by CBL"
"P25911","LYN_MOUSE","R-MMU-912631","Regulation of signaling by CBL"
"P62984","RL40_MOUSE","R-MMU-912631","Regulation of signaling by CBL"
"Q04736","YES_MOUSE","R-MMU-912631","Regulation of signaling by CBL"
"P0CG49","UBB_MOUSE","R-MMU-912631","Regulation of signaling by CBL"
"P39688","FYN_MOUSE","R-MMU-912631","Regulation of signaling by CBL"
"P27870","VAV_MOUSE","R-MMU-912631","Regulation of signaling by CBL"
"Q60631","GRB2_MOUSE","R-MMU-912631","Regulation of signaling by CBL"
"Q64143","P55G_MOUSE","R-MMU-912631","Regulation of signaling by CBL"
"P22682","CBL_MOUSE","R-MMU-912631","Regulation of signaling by CBL"
"P48025","KSYK_MOUSE","R-MMU-912631","Regulation of signaling by CBL"
"P62983","RS27A_MOUSE","R-MMU-912631","Regulation of signaling by CBL"
"P01575","IFNB_MOUSE","R-MMU-912694","Regulation of IFNA/IFNB signaling"
"P01573","IFNA2_MOUSE","R-MMU-912694","Regulation of IFNA/IFNB signaling"
"P52332","JAK1_MOUSE","R-MMU-912694","Regulation of IFNA/IFNB signaling"
"Q9WVL2","STAT2_MOUSE","R-MMU-912694","Regulation of IFNA/IFNB signaling"
"Q80SS5","IFNAC_MOUSE","R-MMU-912694","Regulation of IFNA/IFNB signaling"
"P09235","IFNA9_MOUSE","R-MMU-912694","Regulation of IFNA/IFNB signaling"
"O35664","INAR2_MOUSE","R-MMU-912694","Regulation of IFNA/IFNB signaling"
"Q9R117","TYK2_MOUSE","R-MMU-912694","Regulation of IFNA/IFNB signaling"
"P35821","PTN1_MOUSE","R-MMU-912694","Regulation of IFNA/IFNB signaling"
"P33896","INAR1_MOUSE","R-MMU-912694","Regulation of IFNA/IFNB signaling"
"P01572","IFNA1_MOUSE","R-MMU-912694","Regulation of IFNA/IFNB signaling"
"P35235","PTN11_MOUSE","R-MMU-912694","Regulation of IFNA/IFNB signaling"
"Q61716","IFNAB_MOUSE","R-MMU-912694","Regulation of IFNA/IFNB signaling"
"Q80SU4","IFNAD_MOUSE","R-MMU-912694","Regulation of IFNA/IFNB signaling"
"P07351","IFNA4_MOUSE","R-MMU-912694","Regulation of IFNA/IFNB signaling"
"Q9WTV6","UBP18_MOUSE","R-MMU-912694","Regulation of IFNA/IFNB signaling"
"P07350","IFNA6_MOUSE","R-MMU-912694","Regulation of IFNA/IFNB signaling"
"P07349","IFNA5_MOUSE","R-MMU-912694","Regulation of IFNA/IFNB signaling"
"P06799","IFNA7_MOUSE","R-MMU-912694","Regulation of IFNA/IFNB signaling"
"P29351","PTN6_MOUSE","R-MMU-912694","Regulation of IFNA/IFNB signaling"
"P42225","STAT1_MOUSE","R-MMU-912694","Regulation of IFNA/IFNB signaling"
"Q80T03","MUC6_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q6PB93","GALT2_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q9D2N8","GLT15_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q8BUE7","MUC20_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q6PZE0","MUC19_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q9JJ61","GLT16_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q7TT15","GLT17_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q8BVG5","GLT14_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"O08912","GALT1_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q14BT6","A4GCT_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q9Z222","B3GN2_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q921L8","GLT11_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q8K1B9","GLT18_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q8BGT9","GLT12_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q9JJ06","C1GLT_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q8C7U7","GALT6_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q8C6Z1","MUC15_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"P19467","MUC13_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q80VA0","GALT7_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q02496","MUC1_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"O08832","GALT4_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q9D4M9","GLTL5_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q9JMG2","C1GLC_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q9WVK5","B4GT6_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q3U129","B3GNL_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q8BGY6","B3GN5_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q8C102","GALT5_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q8VI16","B3GN9_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q80Z19","MUC2_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q8K0J2","B3GN7_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q3V3K7","GCNT7_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q8JZM8","MUC4_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q8R3I9","B3GN8_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"P70419","GALT3_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q8CF93","GLT13_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q9R1I1","CHST4_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q6P9S7","GLT10_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q5JCT0","GCNT3_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"E9Q649","GCNT4_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q09324","GCNT1_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q5JCS9","B3GN3_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q1RLK6","B3GN4_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q9JMK0","B4GT5_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q3USF0","B3GN6_MOUSE","R-MMU-913709","O-linked glycosylation of mucins"
"Q8BWF0","SSDH_MOUSE","R-MMU-916853","Degradation of GABA"
"P61922","GABT_MOUSE","R-MMU-916853","Degradation of GABA"
"Q9CZ28","SNF8_MOUSE","R-MMU-917729","Endosomal Sorting Complex Required For Transport (ESCRT)"
"Q9CQ10","CHMP3_MOUSE","R-MMU-917729","Endosomal Sorting Complex Required For Transport (ESCRT)"
"Q8VEJ9","VPS4A_MOUSE","R-MMU-917729","Endosomal Sorting Complex Required For Transport (ESCRT)"
"P70297","STAM1_MOUSE","R-MMU-917729","Endosomal Sorting Complex Required For Transport (ESCRT)"
"Q8R105","VP37C_MOUSE","R-MMU-917729","Endosomal Sorting Complex Required For Transport (ESCRT)"
"P0C0A3","CHMP6_MOUSE","R-MMU-917729","Endosomal Sorting Complex Required For Transport (ESCRT)"
"Q99LI8","HGS_MOUSE","R-MMU-917729","Endosomal Sorting Complex Required For Transport (ESCRT)"
"Q8R1T1","CHMP7_MOUSE","R-MMU-917729","Endosomal Sorting Complex Required For Transport (ESCRT)"
"Q810I0","VP37D_MOUSE","R-MMU-917729","Endosomal Sorting Complex Required For Transport (ESCRT)"
"P62983","RS27A_MOUSE","R-MMU-917729","Endosomal Sorting Complex Required For Transport (ESCRT)"
"Q61187","TS101_MOUSE","R-MMU-917729","Endosomal Sorting Complex Required For Transport (ESCRT)"
"O88811","STAM2_MOUSE","R-MMU-917729","Endosomal Sorting Complex Required For Transport (ESCRT)"
"Q9DB34","CHM2A_MOUSE","R-MMU-917729","Endosomal Sorting Complex Required For Transport (ESCRT)"
"Q9D8B3","CHM4B_MOUSE","R-MMU-917729","Endosomal Sorting Complex Required For Transport (ESCRT)"
"Q6KAU4","MB12B_MOUSE","R-MMU-917729","Endosomal Sorting Complex Required For Transport (ESCRT)"
"Q8R0J7","VP37B_MOUSE","R-MMU-917729","Endosomal Sorting Complex Required For Transport (ESCRT)"
"Q9D7S9","CHMP5_MOUSE","R-MMU-917729","Endosomal Sorting Complex Required For Transport (ESCRT)"
"Q9D7F7","CHM4C_MOUSE","R-MMU-917729","Endosomal Sorting Complex Required For Transport (ESCRT)"
"P62984","RL40_MOUSE","R-MMU-917729","Endosomal Sorting Complex Required For Transport (ESCRT)"
"P46467","VPS4B_MOUSE","R-MMU-917729","Endosomal Sorting Complex Required For Transport (ESCRT)"
"Q91XD6","VPS36_MOUSE","R-MMU-917729","Endosomal Sorting Complex Required For Transport (ESCRT)"
"Q9CR26","VTA1_MOUSE","R-MMU-917729","Endosomal Sorting Complex Required For Transport (ESCRT)"
"Q78HU3","MB12A_MOUSE","R-MMU-917729","Endosomal Sorting Complex Required For Transport (ESCRT)"
"P0CG49","UBB_MOUSE","R-MMU-917729","Endosomal Sorting Complex Required For Transport (ESCRT)"
"Q8BJF9","CHM2B_MOUSE","R-MMU-917729","Endosomal Sorting Complex Required For Transport (ESCRT)"
"P0CG50","UBC_MOUSE","R-MMU-917729","Endosomal Sorting Complex Required For Transport (ESCRT)"
"Q8CHS8","VP37A_MOUSE","R-MMU-917729","Endosomal Sorting Complex Required For Transport (ESCRT)"
"Q9CQ80","VPS25_MOUSE","R-MMU-917729","Endosomal Sorting Complex Required For Transport (ESCRT)"
"Q8BH48","UBAP1_MOUSE","R-MMU-917729","Endosomal Sorting Complex Required For Transport (ESCRT)"
"Q9D1C8","VPS28_MOUSE","R-MMU-917729","Endosomal Sorting Complex Required For Transport (ESCRT)"
"P62984","RL40_MOUSE","R-MMU-917937","Iron uptake and transport"
"P0CG49","UBB_MOUSE","R-MMU-917937","Iron uptake and transport"
"P49282","NRAM2_MOUSE","R-MMU-917937","Iron uptake and transport"
